"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/03/2022","AQS","490353013","1","28","ug/m3 SC","26","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/04/2022","AQS","490353013","1","33","ug/m3 SC","31","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/05/2022","AQS","490353013","1","24","ug/m3 SC","22","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/06/2022","AQS","490353013","1","11","ug/m3 SC","10","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/07/2022","AQS","490353013","1","11","ug/m3 SC","10","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/09/2022","AQS","490353013","1","35","ug/m3 SC","32","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/10/2022","AQS","490353013","1","28","ug/m3 SC","26","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/11/2022","AQS","490353013","1","25","ug/m3 SC","23","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/12/2022","AQS","490353013","1","19","ug/m3 SC","18","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/13/2022","AQS","490353013","1","8","ug/m3 SC","7","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/14/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/15/2022","AQS","490353013","1","23","ug/m3 SC","21","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/16/2022","AQS","490353013","1","27","ug/m3 SC","25","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/17/2022","AQS","490353013","1","47","ug/m3 SC","44","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/18/2022","AQS","490353013","1","42","ug/m3 SC","39","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/19/2022","AQS","490353013","1","32","ug/m3 SC","30","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/20/2022","AQS","490353013","1","10","ug/m3 SC","9","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/21/2022","AQS","490353013","1","17","ug/m3 SC","16","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/22/2022","AQS","490353013","1","24","ug/m3 SC","22","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/23/2022","AQS","490353013","1","35","ug/m3 SC","32","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/24/2022","AQS","490353013","1","33","ug/m3 SC","31","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/25/2022","AQS","490353013","1","23","ug/m3 SC","21","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/26/2022","AQS","490353013","1","19","ug/m3 SC","18","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/27/2022","AQS","490353013","1","21","ug/m3 SC","19","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/28/2022","AQS","490353013","1","36","ug/m3 SC","33","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/29/2022","AQS","490353013","1","51","ug/m3 SC","47","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/30/2022","AQS","490353013","1","51","ug/m3 SC","47","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"08/31/2022","AQS","490353013","1","65","ug/m3 SC","56","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/01/2022","AQS","490353013","1","56","ug/m3 SC","51","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/02/2022","AQS","490353013","1","47","ug/m3 SC","44","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/03/2022","AQS","490353013","1","56","ug/m3 SC","51","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/04/2022","AQS","490353013","1","43","ug/m3 SC","40","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/05/2022","AQS","490353013","1","45","ug/m3 SC","42","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/06/2022","AQS","490353013","1","74","ug/m3 SC","60","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/07/2022","AQS","490353013","1","67","ug/m3 SC","57","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/08/2022","AQS","490353013","1","99","ug/m3 SC","73","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/09/2022","AQS","490353013","1","72","ug/m3 SC","59","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/10/2022","AQS","490353013","1","83","ug/m3 SC","65","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/11/2022","AQS","490353013","1","63","ug/m3 SC","55","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/12/2022","AQS","490353013","1","89","ug/m3 SC","68","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/13/2022","AQS","490353013","1","16","ug/m3 SC","15","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/14/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/15/2022","AQS","490353013","1","9","ug/m3 SC","8","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/16/2022","AQS","490353013","1","9","ug/m3 SC","8","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/17/2022","AQS","490353013","1","16","ug/m3 SC","15","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/18/2022","AQS","490353013","1","16","ug/m3 SC","15","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/19/2022","AQS","490353013","1","14","ug/m3 SC","13","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/20/2022","AQS","490353013","1","16","ug/m3 SC","15","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/21/2022","AQS","490353013","1","12","ug/m3 SC","11","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/22/2022","AQS","490353013","1","21","ug/m3 SC","19","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/23/2022","AQS","490353013","1","23","ug/m3 SC","21","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/24/2022","AQS","490353013","1","25","ug/m3 SC","23","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/25/2022","AQS","490353013","1","29","ug/m3 SC","27","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/26/2022","AQS","490353013","1","50","ug/m3 SC","46","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/27/2022","AQS","490353013","1","39","ug/m3 SC","36","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/28/2022","AQS","490353013","1","22","ug/m3 SC","20","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/29/2022","AQS","490353013","1","15","ug/m3 SC","14","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"09/30/2022","AQS","490353013","1","15","ug/m3 SC","14","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/01/2022","AQS","490353013","1","13","ug/m3 SC","12","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/02/2022","AQS","490353013","1","14","ug/m3 SC","13","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/03/2022","AQS","490353013","1","27","ug/m3 SC","25","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/04/2022","AQS","490353013","1","28","ug/m3 SC","26","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/05/2022","AQS","490353013","1","37","ug/m3 SC","34","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/06/2022","AQS","490353013","1","38","ug/m3 SC","35","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/07/2022","AQS","490353013","1","31","ug/m3 SC","29","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/08/2022","AQS","490353013","1","46","ug/m3 SC","43","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/09/2022","AQS","490353013","1","19","ug/m3 SC","18","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/10/2022","AQS","490353013","1","37","ug/m3 SC","34","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/11/2022","AQS","490353013","1","46","ug/m3 SC","43","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/12/2022","AQS","490353013","1","50","ug/m3 SC","46","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/14/2022","AQS","490353013","1","35","ug/m3 SC","32","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/15/2022","AQS","490353013","1","26","ug/m3 SC","24","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/16/2022","AQS","490353013","1","20","ug/m3 SC","19","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/17/2022","AQS","490353013","1","45","ug/m3 SC","42","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/18/2022","AQS","490353013","1","48","ug/m3 SC","44","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/19/2022","AQS","490353013","1","46","ug/m3 SC","43","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/20/2022","AQS","490353013","1","52","ug/m3 SC","48","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/21/2022","AQS","490353013","1","39","ug/m3 SC","36","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/22/2022","AQS","490353013","1","48","ug/m3 SC","44","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/23/2022","AQS","490353013","1","2","ug/m3 SC","2","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/24/2022","AQS","490353013","1","6","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/25/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/26/2022","AQS","490353013","1","4","ug/m3 SC","4","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/27/2022","AQS","490353013","1","6","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/28/2022","AQS","490353013","1","11","ug/m3 SC","10","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/29/2022","AQS","490353013","1","18","ug/m3 SC","17","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/30/2022","AQS","490353013","1","10","ug/m3 SC","9","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"10/31/2022","AQS","490353013","1","16","ug/m3 SC","15","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/01/2022","AQS","490353013","1","21","ug/m3 SC","19","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/02/2022","AQS","490353013","1","13","ug/m3 SC","12","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/03/2022","AQS","490353013","1","4","ug/m3 SC","4","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/04/2022","AQS","490353013","1","6","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/05/2022","AQS","490353013","1","3","ug/m3 SC","3","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/06/2022","AQS","490353013","1","2","ug/m3 SC","2","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/07/2022","AQS","490353013","1","18","ug/m3 SC","17","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/08/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/09/2022","AQS","490353013","1","1","ug/m3 SC","1","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/10/2022","AQS","490353013","1","5","ug/m3 SC","5","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/11/2022","AQS","490353013","1","11","ug/m3 SC","10","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/12/2022","AQS","490353013","1","15","ug/m3 SC","14","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/13/2022","AQS","490353013","1","14","ug/m3 SC","13","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/14/2022","AQS","490353013","1","9","ug/m3 SC","8","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/15/2022","AQS","490353013","1","10","ug/m3 SC","9","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/16/2022","AQS","490353013","1","19","ug/m3 SC","18","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/17/2022","AQS","490353013","1","19","ug/m3 SC","18","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/18/2022","AQS","490353013","1","21","ug/m3 SC","19","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/19/2022","AQS","490353013","1","21","ug/m3 SC","19","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/20/2022","AQS","490353013","1","24","ug/m3 SC","22","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/21/2022","AQS","490353013","1","41","ug/m3 SC","38","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/22/2022","AQS","490353013","1","64","ug/m3 SC","55","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/23/2022","AQS","490353013","1","24","ug/m3 SC","22","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/24/2022","AQS","490353013","1","18","ug/m3 SC","17","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/25/2022","AQS","490353013","1","18","ug/m3 SC","17","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/26/2022","AQS","490353013","1","18","ug/m3 SC","17","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/27/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/28/2022","AQS","490353013","1","8","ug/m3 SC","7","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/29/2022","AQS","490353013","1","5","ug/m3 SC","5","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"11/30/2022","AQS","490353013","1","8","ug/m3 SC","7","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/01/2022","AQS","490353013","1","41","ug/m3 SC","38","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/02/2022","AQS","490353013","1","8","ug/m3 SC","7","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/03/2022","AQS","490353013","1","24","ug/m3 SC","22","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/04/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/05/2022","AQS","490353013","1","4","ug/m3 SC","4","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/06/2022","AQS","490353013","1","13","ug/m3 SC","12","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/07/2022","AQS","490353013","1","25","ug/m3 SC","23","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/08/2022","AQS","490353013","1","9","ug/m3 SC","8","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/09/2022","AQS","490353013","1","7","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/10/2022","AQS","490353013","1","3","ug/m3 SC","3","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/11/2022","AQS","490353013","1","2","ug/m3 SC","2","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/12/2022","AQS","490353013","1","3","ug/m3 SC","3","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/13/2022","AQS","490353013","1","6","ug/m3 SC","6","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/16/2022","AQS","490353013","1","8","ug/m3 SC","7","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/17/2022","AQS","490353013","1","13","ug/m3 SC","12","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
"12/18/2022","AQS","490353013","1","15","ug/m3 SC","14","Herriman #3","1","100.0000","81102","PM10 Total 0-10um STP","41620","Salt Lake City, UT","49","Utah","035","Salt Lake","40.496392","-112.036298"
